customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category,cohort_month,cohort_month_dt,total_orders,total_revenue,total_gp,first_order,last_order,total_return_cost,total_returns,true_net_profit,profit_segment,buyer_segment,churned,recency,frequency,return_rate,avg_order_value,churn_probability,churn_probability_clean
CUST03843,2022-01-18,Paid Google,990.77,Ahmedabad,Tier 1,44,Male,Haircare,2022-01,2022-01,1,2646.0,2106.0,2022-01-21,2022-01-21,2408.02,1.0,-1292.79,Value Destroying,One-Time Buyer,1,1076,1,1.0,2646.0,1.0,1.0
CUST03844,2022-11-15,Influencer,2007.31,Mumbai,Tier 1,34,Male,Personal Care,2022-11,2022-11,1,378.1,248.1,2022-11-15,2022-11-15,453.27,1.0,-2212.48,Value Destroying,One-Time Buyer,1,778,1,1.0,378.1,1.0,1.0
CUST03845,2024-05-01,Paid Instagram,1152.7,Ahmedabad,Tier 1,39,Male,Skincare,2024-05,2024-05,1,1358.3,998.3,2024-05-01,2024-05-01,0.0,0.0,-154.4000000000001,Near Break-Even,One-Time Buyer,1,245,1,0.0,1358.3,1.0,1.0
CUST03846,2022-02-04,Paid Google,765.22,Lucknow,Tier 2,33,Female,Personal Care,2022-02,2022-02,1,269.1,159.1,2022-02-07,2022-02-07,0.0,0.0,-606.12,Near Break-Even,One-Time Buyer,1,1059,1,0.0,269.1,1.0,1.0
CUST03847,2022-06-26,Paid Google,1037.27,Kolkata,Tier 1,37,Female,Skincare,2022-06,2022-06,2,5274.4,4074.4,2022-06-26,2022-10-18,0.0,0.0,3037.13,High Value,Occasional,1,806,2,0.0,2637.2,1.0,0.99
CUST03848,2024-02-18,Organic Search,203.46,Kolkata,Tier 1,36,Female,Personal Care,2024-02,2024-02,2,2439.2,1864.2,2024-02-20,2024-03-17,0.0,0.0,1660.74,Profitable,Occasional,1,290,2,0.0,1219.6,1.0,1.0
CUST03849,2024-06-08,Email Referral,227.07,Mumbai,Tier 1,38,Female,Haircare,2024-06,2024-06,2,1959.75,1469.75,2024-06-09,2024-08-31,0.0,0.0,1242.68,Profitable,Occasional,1,123,2,0.0,979.875,1.0,1.0
CUST03850,2024-05-10,Paid Instagram,1261.87,Mumbai,Tier 1,27,Female,Personal Care,2024-05,2024-05,1,808.2,588.2,2024-05-11,2024-05-11,0.0,0.0,-673.6699999999998,Near Break-Even,One-Time Buyer,1,235,1,0.0,808.2,1.0,1.0
CUST03851,2022-03-28,Organic Search,222.08,Indore,Tier 3,31,Female,Supplements,2022-03,2022-03,1,719.2,489.2,2022-03-31,2022-03-31,0.0,0.0,267.12,Profitable,One-Time Buyer,1,1007,1,0.0,719.2,1.0,1.0
CUST03852,2023-05-31,Organic Search,129.49,Lucknow,Tier 2,49,Female,Personal Care,2023-05,2023-05,3,1451.15,1011.15,2023-06-01,2023-09-21,0.0,0.0,881.66,Profitable,Occasional,1,468,3,0.0,483.7166666666667,1.0,1.0
CUST03853,2022-02-19,Organic Search,177.46,Surat,Tier 2,44,Female,Haircare,2022-02,2022-02,2,1302.3000000000002,942.3000000000001,2022-02-20,2022-04-10,0.0,0.0,764.84,Profitable,Occasional,1,997,2,0.0,651.1500000000001,1.0,1.0
CUST03854,2022-08-09,Organic Search,236.0,Delhi,Tier 1,31,Male,Supplements,2022-08,2022-08,3,3112.1,2292.1,2022-08-09,2023-03-11,0.0,0.0,2056.1,High Value,Occasional,1,662,3,0.0,1037.3666666666666,1.0,0.97
CUST03855,2024-03-10,Paid Google,973.6,Pune,Tier 1,33,Female,Skincare,2024-03,2024-03,3,7559.25,5699.25,2024-03-13,2024-07-19,0.0,0.0,4725.65,High Value,Occasional,1,166,3,0.0,2519.75,1.0,0.86
CUST03856,2022-06-04,Organic Search,174.16,Delhi,Tier 1,44,Female,Skincare,2022-06,2022-06,3,4968.45,3788.4500000000003,2022-06-05,2022-09-16,1232.37,1.0,2381.9200000000005,High Value,Occasional,1,838,3,0.3333333333333333,1656.1499999999999,1.0,0.93
CUST03857,2022-08-14,Paid Google,1042.95,Lucknow,Tier 2,37,Female,Supplements,2022-08,2022-08,1,854.05,624.05,2022-08-16,2022-08-16,0.0,0.0,-418.9000000000001,Near Break-Even,One-Time Buyer,1,869,1,0.0,854.05,1.0,1.0
CUST03858,2024-06-26,Influencer,1842.72,Hyderabad,Tier 1,26,Female,Personal Care,2024-06,2024-06,1,628.2,448.2,2024-06-26,2024-06-26,0.0,0.0,-1394.52,Value Destroying,One-Time Buyer,1,189,1,0.0,628.2,1.0,1.0
CUST03859,2022-11-17,Paid Google,854.72,Ahmedabad,Tier 1,49,Male,Supplements,2022-11,2022-11,2,2247.3,1657.3000000000002,2022-11-17,2023-01-06,0.0,0.0,802.5800000000002,Profitable,Occasional,1,726,2,0.0,1123.65,1.0,1.0
CUST03860,2024-03-02,Email Referral,272.66,Lucknow,Tier 2,36,Male,Supplements,2024-03,2024-03,2,4495.5,3380.5,2024-03-04,2024-06-05,0.0,0.0,3107.84,High Value,Occasional,1,210,2,0.0,2247.75,1.0,1.0
CUST03861,2023-12-31,Email Referral,267.49,Bengaluru,Tier 1,30,Female,Personal Care,2023-12,2023-12,2,1538.15,1108.15,2024-01-01,2024-02-03,0.0,0.0,840.6600000000001,Profitable,Occasional,1,333,2,0.0,769.075,1.0,1.0
CUST03862,2024-06-18,Email Referral,155.5,Lucknow,Tier 2,33,Female,Personal Care,2024-06,2024-06,1,2846.2,2211.2,2024-06-18,2024-06-18,0.0,0.0,2055.7,High Value,One-Time Buyer,1,197,1,0.0,2846.2,1.0,1.0
CUST03863,2023-05-02,Paid Google,732.57,Bengaluru,Tier 1,27,Female,Personal Care,2023-05,2023-05,1,179.1,84.1,2023-05-05,2023-05-05,0.0,0.0,-648.47,Near Break-Even,One-Time Buyer,1,607,1,0.0,179.1,1.0,1.0
CUST03864,2022-12-30,Paid Google,898.39,Mumbai,Tier 1,40,Female,Skincare,2022-12,2022-12,1,2035.75,1545.75,2023-01-02,2023-01-02,0.0,0.0,647.36,Profitable,One-Time Buyer,1,730,1,0.0,2035.75,1.0,1.0
CUST03865,2024-02-12,Paid Instagram,924.62,Hyderabad,Tier 1,31,Female,Skincare,2024-02,2024-02,1,759.05,549.05,2024-02-13,2024-02-13,0.0,0.0,-375.57000000000005,Near Break-Even,One-Time Buyer,1,323,1,0.0,759.05,1.0,1.0
CUST03866,2023-10-21,Email Referral,264.2,Kolkata,Tier 1,35,Male,Personal Care,2023-10,2023-10,1,159.2,64.2,2023-10-24,2023-10-24,0.0,0.0,-200.0,Near Break-Even,One-Time Buyer,1,435,1,0.0,159.2,1.0,1.0
CUST03867,2023-01-01,Paid Google,675.01,Kolkata,Tier 1,36,Male,Supplements,2023-01,2023-01,1,314.1,194.1,2023-01-01,2023-01-01,0.0,0.0,-480.90999999999997,Near Break-Even,One-Time Buyer,1,731,1,0.0,314.1,1.0,1.0
CUST03868,2024-03-30,Paid Instagram,1194.34,Bengaluru,Tier 1,41,Female,Haircare,2024-03,2024-03,1,1185.6,905.6,2024-03-31,2024-03-31,0.0,0.0,-288.7399999999999,Near Break-Even,One-Time Buyer,1,276,1,0.0,1185.6,1.0,1.0
CUST03869,2024-06-04,Direct,144.15,Ahmedabad,Tier 1,45,Other,Skincare,2024-06,2024-06,2,4418.0,3348.0,2024-06-06,2024-08-26,0.0,0.0,3203.85,High Value,Occasional,1,128,2,0.0,2209.0,1.0,1.0
CUST03870,2022-02-07,Email Referral,155.78,Delhi,Tier 1,23,Female,Haircare,2022-02,2022-02,1,1122.3,842.3,2022-02-07,2022-02-07,0.0,0.0,686.52,Profitable,One-Time Buyer,1,1059,1,0.0,1122.3,1.0,1.0
CUST03871,2023-08-22,Email Referral,283.13,Nagpur,Tier 3,44,Female,Personal Care,2023-08,2023-08,3,3827.5,2897.5,2023-08-23,2024-02-08,0.0,0.0,2614.37,High Value,Occasional,1,328,3,0.0,1275.8333333333333,1.0,0.94
CUST03872,2022-03-24,Email Referral,170.36,Mumbai,Tier 1,38,Female,Personal Care,2022-03,2022-03,2,473.3,258.3,2022-03-24,2022-04-21,0.0,0.0,87.94,Profitable,Occasional,1,986,2,0.0,236.65,1.0,1.0
CUST03873,2022-10-11,Email Referral,165.3,Hyderabad,Tier 1,37,Female,Personal Care,2022-10,2022-10,4,2394.0,1719.0,2022-10-11,2023-06-21,0.0,0.0,1553.7,Profitable,Loyal,1,560,4,0.0,598.5,1.0,0.99
CUST03874,2023-06-07,Direct,114.79,Ahmedabad,Tier 1,50,Female,Skincare,2023-06,2023-06,2,2667.35,1967.35,2023-06-10,2023-09-04,0.0,0.0,1852.56,Profitable,Occasional,1,485,2,0.0,1333.675,1.0,1.0
CUST03875,2023-04-18,Paid Google,805.8,Kolkata,Tier 1,42,Female,Haircare,2023-04,2023-04,1,3012.4,2332.4,2023-04-19,2023-04-19,0.0,0.0,1526.6000000000001,Profitable,One-Time Buyer,1,623,1,0.0,3012.4,1.0,1.0
CUST03876,2022-01-17,Organic Search,242.4,Kolkata,Tier 1,41,Female,Supplements,2022-01,2022-01,4,6032.5,4552.5,2022-01-19,2022-12-04,425.48,1.0,3884.6200000000003,High Value,Loyal,1,759,4,0.25,1508.125,1.0,0.97
CUST03877,2023-10-20,Paid Instagram,965.74,Pune,Tier 1,28,Male,Haircare,2023-10,2023-10,3,5967.9,4607.9,2023-10-21,2024-04-25,0.0,0.0,3642.16,High Value,Occasional,1,251,3,0.0,1989.3,1.0,1.0
CUST03878,2022-07-04,Paid Instagram,911.56,Pune,Tier 1,45,Male,Skincare,2022-07,2022-07,2,1933.1499999999999,1393.15,2022-07-05,2022-08-14,0.0,0.0,481.59000000000015,Profitable,Occasional,1,871,2,0.0,966.5749999999999,1.0,1.0
CUST03879,2024-05-08,Paid Google,720.98,Chennai,Tier 1,52,Female,Haircare,2024-05,2024-05,1,381.65,241.65,2024-05-10,2024-05-10,0.0,0.0,-479.33000000000004,Near Break-Even,One-Time Buyer,1,236,1,0.0,381.65,1.0,1.0
CUST03880,2022-02-26,Paid Instagram,929.77,Bengaluru,Tier 1,23,Female,Personal Care,2022-02,2022-02,1,848.0,638.0,2022-02-27,2022-02-27,0.0,0.0,-291.77,Near Break-Even,One-Time Buyer,1,1039,1,0.0,848.0,1.0,1.0
CUST03881,2023-05-12,Paid Instagram,1320.57,Bengaluru,Tier 1,31,Female,Skincare,2023-05,2023-05,1,3945.0,3105.0,2023-05-14,2023-05-14,0.0,0.0,1784.43,Profitable,One-Time Buyer,1,598,1,0.0,3945.0,1.0,1.0
CUST03882,2024-01-21,Paid Google,769.79,Kolkata,Tier 1,34,Female,Supplements,2024-01,2024-01,1,759.05,549.05,2024-01-23,2024-01-23,0.0,0.0,-220.74,Near Break-Even,One-Time Buyer,1,344,1,0.0,759.05,1.0,1.0
CUST03883,2022-01-03,Email Referral,271.14,Delhi,Tier 1,36,Female,Haircare,2022-01,2022-01,1,549.0,399.0,2022-01-06,2022-01-06,0.0,0.0,127.86000000000001,Profitable,One-Time Buyer,1,1091,1,0.0,549.0,1.0,1.0
CUST03884,2022-08-20,Direct,98.09,Jaipur,Tier 2,32,Male,Skincare,2022-08,2022-08,1,1198.0,908.0,2022-08-20,2022-08-20,0.0,0.0,809.91,Profitable,One-Time Buyer,1,865,1,0.0,1198.0,1.0,1.0
CUST03885,2024-02-05,Influencer,1930.26,Ahmedabad,Tier 1,44,Female,Personal Care,2024-02,2024-02,1,189.05,94.05,2024-02-05,2024-02-05,0.0,0.0,-1836.21,Value Destroying,One-Time Buyer,1,331,1,0.0,189.05,1.0,1.0
CUST03886,2022-04-08,Influencer,2166.31,Delhi,Tier 1,41,Female,Haircare,2022-04,2022-04,1,466.65,316.65,2022-04-09,2022-04-09,0.0,0.0,-1849.6599999999999,Value Destroying,One-Time Buyer,1,998,1,0.0,466.65,1.0,1.0
CUST03887,2022-12-30,Paid Instagram,917.36,Chennai,Tier 1,44,Male,Skincare,2022-12,2022-12,1,1398.0,1073.0,2023-01-02,2023-01-02,0.0,0.0,155.64,Profitable,One-Time Buyer,1,730,1,0.0,1398.0,1.0,1.0
CUST03888,2023-09-29,Paid Google,987.91,Kochi,Tier 2,41,Male,Skincare,2023-09,2023-09,1,2398.0,1858.0,2023-10-01,2023-10-01,0.0,0.0,870.09,Profitable,One-Time Buyer,1,458,1,0.0,2398.0,1.0,1.0
CUST03889,2023-09-09,Influencer,2064.51,Bengaluru,Tier 1,21,Male,Supplements,2023-09,2023-09,1,1952.45,1467.45,2023-09-12,2023-09-12,1965.38,1.0,-2562.4400000000005,Value Destroying,One-Time Buyer,1,477,1,1.0,1952.45,1.0,1.0
CUST03890,2023-11-25,Organic Search,115.2,Jaipur,Tier 2,28,Other,Personal Care,2023-11,2023-11,2,2335.1,1795.1,2023-11-26,2024-02-12,0.0,0.0,1679.8999999999999,Profitable,Occasional,1,324,2,0.0,1167.55,1.0,1.0
CUST03891,2024-04-07,Paid Google,1043.55,Chennai,Tier 1,25,Female,Supplements,2024-04,2024-04,1,2297.0,1817.0,2024-04-09,2024-04-09,0.0,0.0,773.45,Profitable,One-Time Buyer,1,267,1,0.0,2297.0,1.0,1.0
CUST03892,2022-07-02,Organic Search,141.11,Delhi,Tier 1,24,Female,Supplements,2022-07,2022-07,1,1103.3,808.3,2022-07-05,2022-07-05,0.0,0.0,667.1899999999999,Profitable,One-Time Buyer,1,911,1,0.0,1103.3,1.0,1.0
CUST03893,2023-08-09,Influencer,2080.68,Mumbai,Tier 1,20,Male,Haircare,2023-08,2023-08,1,1443.3,1073.3,2023-08-10,2023-08-10,0.0,0.0,-1007.3799999999999,Value Destroying,One-Time Buyer,1,510,1,0.0,1443.3,1.0,1.0
CUST03894,2022-03-08,Direct,136.61,Jaipur,Tier 2,30,Female,Haircare,2022-03,2022-03,1,319.2,189.2,2022-03-09,2022-03-09,0.0,0.0,52.589999999999975,Profitable,One-Time Buyer,1,1029,1,0.0,319.2,1.0,1.0
CUST03895,2022-06-10,Paid Google,904.13,Mumbai,Tier 1,41,Female,Haircare,2022-06,2022-06,1,1375.6,1065.6,2022-06-10,2022-06-10,0.0,0.0,161.4699999999999,Profitable,One-Time Buyer,1,936,1,0.0,1375.6,1.0,1.0
CUST03896,2024-05-17,Direct,108.76,Mumbai,Tier 1,24,Female,Supplements,2024-05,2024-05,1,594.15,414.15,2024-05-19,2024-05-19,0.0,0.0,305.39,Profitable,One-Time Buyer,1,227,1,0.0,594.15,1.0,1.0
CUST03897,2022-07-17,Paid Instagram,1394.09,Bengaluru,Tier 1,36,Male,Skincare,2022-07,2022-07,2,3297.25,2457.25,2022-07-17,2022-08-24,0.0,0.0,1063.16,Profitable,Occasional,1,861,2,0.0,1648.625,1.0,1.0
CUST03898,2022-03-27,Paid Instagram,1184.67,Bengaluru,Tier 1,41,Female,Skincare,2022-03,2022-03,1,2038.3,1498.3,2022-03-30,2022-03-30,0.0,0.0,313.6299999999999,Profitable,One-Time Buyer,1,1008,1,0.0,2038.3,1.0,1.0
CUST03899,2022-11-25,Direct,68.98,Delhi,Tier 1,37,Female,Personal Care,2022-11,2022-11,3,925.35,570.35,2022-11-25,2023-04-23,858.75,2.0,-357.38,Near Break-Even,Occasional,1,619,3,0.6666666666666666,308.45,1.0,0.98
CUST03900,2022-04-01,Paid Google,649.9,Ahmedabad,Tier 1,21,Female,Personal Care,2022-04,2022-04,1,498.0,353.0,2022-04-02,2022-04-02,0.0,0.0,-296.9,Near Break-Even,One-Time Buyer,1,1005,1,0.0,498.0,1.0,1.0
CUST03901,2023-07-17,Paid Google,984.03,Bengaluru,Tier 1,38,Female,Personal Care,2023-07,2023-07,2,1147.0,827.0,2023-07-18,2023-10-07,0.0,0.0,-157.02999999999997,Near Break-Even,Occasional,1,452,2,0.0,573.5,1.0,1.0
CUST03902,2024-03-30,Paid Instagram,1392.77,Bengaluru,Tier 1,37,Female,Haircare,2024-03,2024-03,1,1547.0,1207.0,2024-04-02,2024-04-02,0.0,0.0,-185.76999999999998,Near Break-Even,One-Time Buyer,1,274,1,0.0,1547.0,1.0,1.0
CUST03903,2022-04-11,Influencer,2132.64,Delhi,Tier 1,35,Female,Skincare,2022-04,2022-04,1,2134.65,1634.65,2022-04-11,2022-04-11,0.0,0.0,-497.9899999999998,Near Break-Even,One-Time Buyer,1,996,1,0.0,2134.65,1.0,1.0
CUST03904,2023-12-02,Paid Google,909.06,Mumbai,Tier 1,24,Female,Skincare,2023-12,2023-12,1,2038.3,1498.3,2023-12-02,2023-12-02,0.0,0.0,589.24,Profitable,One-Time Buyer,1,396,1,0.0,2038.3,1.0,1.0
CUST03905,2024-02-06,Direct,114.07,Bengaluru,Tier 1,23,Female,Haircare,2024-02,2024-02,1,933.3,693.3,2024-02-06,2024-02-06,0.0,0.0,579.23,Profitable,One-Time Buyer,1,330,1,0.0,933.3,1.0,1.0
CUST03906,2022-09-14,Paid Instagram,1244.03,Mumbai,Tier 1,43,Female,Personal Care,2022-09,2022-09,1,381.65,241.65,2022-09-16,2022-09-16,0.0,0.0,-1002.38,Value Destroying,One-Time Buyer,1,838,1,0.0,381.65,1.0,1.0
CUST03907,2022-05-09,Email Referral,166.74,Delhi,Tier 1,49,Female,Personal Care,2022-05,2022-05,1,379.05,249.05,2022-05-11,2022-05-11,0.0,0.0,82.31,Profitable,One-Time Buyer,1,966,1,0.0,379.05,1.0,1.0
CUST03908,2024-03-11,Paid Instagram,1170.97,Bengaluru,Tier 1,42,Male,Skincare,2024-03,2024-03,2,3365.45,2555.45,2024-03-11,2024-05-11,0.0,0.0,1384.4799999999998,Profitable,Occasional,1,235,2,0.0,1682.725,1.0,1.0
CUST03909,2023-10-09,Influencer,1730.23,Bengaluru,Tier 1,23,Male,Skincare,2023-10,2023-10,1,1438.4,1028.4,2023-10-11,2023-10-11,0.0,0.0,-701.8299999999999,Near Break-Even,One-Time Buyer,1,448,1,0.0,1438.4,1.0,1.0
CUST03910,2022-08-24,Paid Google,999.83,Mumbai,Tier 1,40,Female,Haircare,2022-08,2022-08,4,6328.4,4938.4,2022-08-27,2023-03-30,0.0,0.0,3938.5699999999997,High Value,Loyal,1,643,4,0.0,1582.1,1.0,0.94
CUST03911,2023-04-12,Influencer,1321.36,Mumbai,Tier 1,27,Female,Personal Care,2023-04,2023-04,1,284.05,174.05,2023-04-12,2023-04-12,0.0,0.0,-1147.31,Value Destroying,One-Time Buyer,1,630,1,0.0,284.05,1.0,1.0
CUST03912,2022-10-01,Direct,111.57,Chennai,Tier 1,26,Female,Haircare,2022-10,2022-10,1,899.0,679.0,2022-10-02,2022-10-02,959.6,1.0,-392.16999999999996,Near Break-Even,One-Time Buyer,1,822,1,1.0,899.0,1.0,1.0
CUST03913,2022-05-06,Influencer,1484.61,Delhi,Tier 1,36,Female,Skincare,2022-05,2022-05,1,719.2,479.2,2022-05-06,2022-05-06,0.0,0.0,-1005.4099999999999,Value Destroying,One-Time Buyer,1,971,1,0.0,719.2,1.0,1.0
CUST03914,2023-06-09,Paid Google,1001.42,Surat,Tier 2,19,Male,Haircare,2023-06,2023-06,1,2181.2,1701.2,2023-06-12,2023-06-12,0.0,0.0,699.7800000000001,Profitable,One-Time Buyer,1,569,1,0.0,2181.2,1.0,1.0
CUST03915,2023-06-13,Direct,130.6,Hyderabad,Tier 1,20,Female,Skincare,2023-06,2023-06,2,1771.15,1321.15,2023-06-16,2023-08-16,0.0,0.0,1190.5500000000002,Profitable,Occasional,1,504,2,0.0,885.575,1.0,1.0
CUST03916,2024-05-01,Paid Instagram,807.68,Delhi,Tier 1,40,Male,Personal Care,2024-05,2024-05,1,189.05,94.05,2024-05-02,2024-05-02,0.0,0.0,-713.63,Near Break-Even,One-Time Buyer,1,244,1,0.0,189.05,1.0,1.0
CUST03917,2024-04-03,Paid Google,1089.87,Hyderabad,Tier 1,39,Female,Skincare,2024-04,2024-04,1,349.0,229.0,2024-04-06,2024-04-06,0.0,0.0,-860.8699999999999,Near Break-Even,One-Time Buyer,1,270,1,0.0,349.0,1.0,1.0
CUST03918,2022-03-27,Paid Google,1086.03,Pune,Tier 1,50,Female,Personal Care,2022-03,2022-03,2,802.1,532.1,2022-03-27,2022-05-30,476.55,1.0,-1030.48,Value Destroying,Occasional,1,947,2,0.5,401.05,1.0,1.0
CUST03919,2022-09-23,Direct,59.38,Delhi,Tier 1,42,Female,Supplements,2022-09,2022-09,1,1798.2,1333.2,2022-09-24,2022-09-24,0.0,0.0,1273.82,Profitable,One-Time Buyer,1,830,1,0.0,1798.2,1.0,1.0
CUST03920,2022-05-18,Paid Google,879.43,Delhi,Tier 1,51,Female,Personal Care,2022-05,2022-05,1,718.2,518.2,2022-05-20,2022-05-20,0.0,0.0,-361.2299999999999,Near Break-Even,One-Time Buyer,1,957,1,0.0,718.2,1.0,1.0
CUST03921,2023-01-26,Organic Search,239.45,Bengaluru,Tier 1,33,Female,Personal Care,2023-01,2023-01,2,1165.5,820.5,2023-01-28,2023-05-15,842.89,1.0,-261.84000000000003,Near Break-Even,Occasional,1,597,2,0.5,582.75,1.0,1.0
CUST03922,2022-02-23,Organic Search,125.6,Hyderabad,Tier 1,26,Male,Skincare,2022-02,2022-02,1,3321.2,2571.2,2022-02-24,2022-02-24,0.0,0.0,2445.6,High Value,One-Time Buyer,1,1042,1,0.0,3321.2,1.0,1.0
CUST03923,2022-04-11,Email Referral,323.63,Jaipur,Tier 2,42,Female,Supplements,2022-04,2022-04,1,199.0,104.0,2022-04-12,2022-04-12,0.0,0.0,-219.63,Near Break-Even,One-Time Buyer,1,995,1,0.0,199.0,1.0,1.0
CUST03924,2023-08-27,Influencer,1928.56,Bengaluru,Tier 1,23,Male,Skincare,2023-08,2023-08,2,2426.3,1806.3,2023-08-29,2023-11-04,0.0,0.0,-122.25999999999999,Near Break-Even,Occasional,1,424,2,0.0,1213.15,1.0,1.0
CUST03925,2022-01-18,Paid Instagram,872.75,Delhi,Tier 1,34,Male,Supplements,2022-01,2022-01,1,1349.1,969.1,2022-01-18,2022-01-18,0.0,0.0,96.35000000000002,Profitable,One-Time Buyer,1,1079,1,0.0,1349.1,1.0,1.0
CUST03926,2023-07-28,Organic Search,243.65,Delhi,Tier 1,36,Female,Skincare,2023-07,2023-07,1,1138.1,858.1,2023-07-30,2023-07-30,0.0,0.0,614.45,Profitable,One-Time Buyer,1,521,1,0.0,1138.1,1.0,1.0
CUST03927,2024-04-08,Paid Google,623.89,Pune,Tier 1,41,Female,Personal Care,2024-04,2024-04,1,349.0,229.0,2024-04-09,2024-04-09,0.0,0.0,-394.89,Near Break-Even,One-Time Buyer,1,267,1,0.0,349.0,1.0,1.0
CUST03928,2022-09-03,Paid Instagram,1329.62,Pune,Tier 1,44,Female,Skincare,2022-09,2022-09,1,509.15,339.15,2022-09-03,2022-09-03,0.0,0.0,-990.4699999999999,Near Break-Even,One-Time Buyer,1,851,1,0.0,509.15,1.0,1.0
CUST03929,2022-12-06,Email Referral,175.22,Kolkata,Tier 1,43,Female,Supplements,2022-12,2022-12,1,1998.0,1533.0,2022-12-06,2022-12-06,0.0,0.0,1357.78,Profitable,One-Time Buyer,1,757,1,0.0,1998.0,1.0,1.0
CUST03930,2024-02-17,Email Referral,312.94,Chennai,Tier 1,51,Male,Personal Care,2024-02,2024-02,2,1664.1,1254.1,2024-02-20,2024-04-21,0.0,0.0,941.1599999999999,Profitable,Occasional,1,255,2,0.0,832.05,1.0,1.0
CUST03931,2022-12-06,Email Referral,282.17,Bengaluru,Tier 1,28,Female,Haircare,2022-12,2022-12,5,6556.7,4941.7,2022-12-07,2023-08-19,0.0,0.0,4659.53,High Value,Loyal,1,501,5,0.0,1311.34,1.0,0.98
CUST03932,2022-06-12,Email Referral,182.95,Chennai,Tier 1,52,Male,Skincare,2022-06,2022-06,1,899.0,659.0,2022-06-15,2022-06-15,0.0,0.0,476.05,Profitable,One-Time Buyer,1,931,1,0.0,899.0,1.0,1.0
CUST03933,2022-06-07,Influencer,1330.64,Delhi,Tier 1,45,Male,Supplements,2022-06,2022-06,1,559.2,379.2,2022-06-07,2022-06-07,0.0,0.0,-951.44,Near Break-Even,One-Time Buyer,1,939,1,0.0,559.2,1.0,1.0
CUST03934,2024-01-15,Paid Google,1071.06,Bengaluru,Tier 1,45,Female,Personal Care,2024-01,2024-01,1,848.0,638.0,2024-01-18,2024-01-18,0.0,0.0,-433.05999999999995,Near Break-Even,One-Time Buyer,1,349,1,0.0,848.0,1.0,1.0
CUST03935,2023-05-30,Organic Search,289.82,Mumbai,Tier 1,35,Female,Haircare,2023-05,2023-05,1,3196.0,2426.0,2023-05-30,2023-05-30,0.0,0.0,2136.18,High Value,One-Time Buyer,1,582,1,0.0,3196.0,1.0,1.0
CUST03936,2022-10-03,Influencer,1731.99,Kolkata,Tier 1,48,Female,Skincare,2022-10,2022-10,1,179.1,84.1,2022-10-04,2022-10-04,244.86,1.0,-1892.75,Value Destroying,One-Time Buyer,1,820,1,1.0,179.1,1.0,1.0
CUST03937,2023-10-14,Paid Instagram,1362.58,Delhi,Tier 1,38,Male,Supplements,2023-10,2023-10,2,1800.1,1360.1,2023-10-16,2023-11-25,0.0,0.0,-2.480000000000018,Near Break-Even,Occasional,1,403,2,0.0,900.05,1.0,1.0
CUST03938,2022-06-12,Influencer,1870.02,Chandigarh,Tier 2,49,Female,Personal Care,2022-06,2022-06,1,947.0,722.0,2022-06-13,2022-06-13,0.0,0.0,-1148.02,Value Destroying,One-Time Buyer,1,933,1,0.0,947.0,1.0,1.0
CUST03939,2022-03-31,Direct,56.44,Indore,Tier 3,36,Other,Personal Care,2022-03,2022-03,1,1396.0,1096.0,2022-03-31,2022-03-31,0.0,0.0,1039.56,Profitable,One-Time Buyer,1,1007,1,0.0,1396.0,1.0,1.0
CUST03940,2022-06-10,Organic Search,164.65,Hyderabad,Tier 1,25,Male,Skincare,2022-06,2022-06,5,5702.35,4292.35,2022-06-12,2023-06-17,0.0,0.0,4127.700000000001,High Value,Loyal,1,564,5,0.0,1140.47,1.0,0.95
CUST03941,2023-09-26,Email Referral,201.43,Chennai,Tier 1,32,Female,Personal Care,2023-09,2023-09,1,269.1,159.1,2023-09-26,2023-09-26,0.0,0.0,-42.33000000000001,Near Break-Even,One-Time Buyer,1,463,1,0.0,269.1,1.0,1.0
CUST03942,2022-11-22,Paid Google,779.1,Mumbai,Tier 1,45,Female,Skincare,2022-11,2022-11,1,314.1,194.1,2022-11-24,2022-11-24,0.0,0.0,-585.0,Near Break-Even,One-Time Buyer,1,769,1,0.0,314.1,1.0,1.0
CUST03943,2023-03-28,Organic Search,185.35,Chennai,Tier 1,18,Male,Skincare,2023-03,2023-03,5,5935.55,4475.55,2023-03-28,2024-04-21,0.0,0.0,4290.2,High Value,Loyal,1,255,5,0.0,1187.1100000000001,1.0,0.97
CUST03944,2022-07-31,Influencer,1654.75,Bengaluru,Tier 1,29,Female,Skincare,2022-07,2022-07,1,994.65,754.65,2022-08-01,2022-08-01,0.0,0.0,-900.1,Near Break-Even,One-Time Buyer,1,884,1,0.0,994.65,1.0,1.0
CUST03945,2022-07-16,Paid Google,642.93,Lucknow,Tier 2,38,Female,Haircare,2022-07,2022-07,1,1098.0,858.0,2022-07-18,2022-07-18,1180.27,1.0,-965.1999999999999,Near Break-Even,One-Time Buyer,1,898,1,1.0,1098.0,1.0,1.0
CUST03946,2022-10-15,Paid Instagram,1114.6,Delhi,Tier 1,52,Male,Haircare,2022-10,2022-10,1,1997.0,1577.0,2022-10-17,2022-10-17,2075.99,1.0,-1613.5899999999997,Value Destroying,One-Time Buyer,1,807,1,1.0,1997.0,1.0,1.0
