order_item_id,order_id,customer_id,product_name,category,mrp,selling_price,quantity,line_revenue,line_cogs
ITEM00048721,ORD0004872,CUST03212,Scalp Scrub,Haircare,399,399.0,1,399.0,70
ITEM00048722,ORD0004872,CUST03212,Biotin Hair Serum,Haircare,699,699.0,2,1398.0,260
ITEM00048731,ORD0004873,CUST03213,Collagen Powder,Supplements,1499,1499.0,2,2998.0,640
ITEM00048741,ORD0004874,CUST03214,Iron + Folic Acid,Supplements,499,449.1,1,449.1,85
ITEM00048751,ORD0004875,CUST03215,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00048761,ORD0004876,CUST03216,Onion Hair Oil,Haircare,549,521.55,1,521.55,90
ITEM00048771,ORD0004877,CUST03216,Vitamin C Serum,Skincare,899,809.1,1,809.1,180
ITEM00048772,ORD0004877,CUST03216,Onion Hair Oil,Haircare,549,494.1,1,494.1,90
ITEM00048781,ORD0004878,CUST03217,Face Wash Gel,Skincare,349,296.65,3,889.95,180
ITEM00048791,ORD0004879,CUST03217,Collagen Powder,Supplements,1499,1349.1,1,1349.1,320
ITEM00048801,ORD0004880,CUST03218,Intimate Wash,Personal Care,449,449.0,2,898.0,160
ITEM00048802,ORD0004880,CUST03218,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00048803,ORD0004880,CUST03218,Deodorant Roll-On,Personal Care,299,299.0,1,299.0,50
ITEM00048811,ORD0004881,CUST03218,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00048812,ORD0004881,CUST03218,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00048813,ORD0004881,CUST03218,Intimate Wash,Personal Care,449,404.1,3,1212.3,240
ITEM00048821,ORD0004882,CUST03218,Intimate Wash,Personal Care,449,449.0,1,449.0,80
ITEM00048831,ORD0004883,CUST03218,Hand Cream Repair,Personal Care,349,314.1,1,314.1,60
ITEM00048841,ORD0004884,CUST03219,Omega 3 Fish Oil,Supplements,899,809.1,1,809.1,170
ITEM00048851,ORD0004885,CUST03220,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00048861,ORD0004886,CUST03220,Hand Cream Repair,Personal Care,349,314.1,3,942.3,180
ITEM00048862,ORD0004886,CUST03220,Lip Balm SPF 15,Personal Care,199,179.1,2,358.2,70
ITEM00048871,ORD0004887,CUST03220,Hand Cream Repair,Personal Care,349,314.1,1,314.1,60
ITEM00048872,ORD0004887,CUST03220,Onion Hair Oil,Haircare,549,494.1,2,988.2,180
ITEM00048873,ORD0004887,CUST03220,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00048881,ORD0004888,CUST03220,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00048891,ORD0004889,CUST03221,Onion Hair Oil,Haircare,549,549.0,2,1098.0,180
ITEM00048892,ORD0004889,CUST03221,Scalp Scrub,Haircare,399,399.0,2,798.0,140
ITEM00048893,ORD0004889,CUST03221,Onion Hair Oil,Haircare,549,549.0,1,549.0,90
ITEM00048901,ORD0004890,CUST03221,Keratin Hair Mask,Haircare,899,854.05,1,854.05,160
ITEM00048911,ORD0004891,CUST03222,Anti-Dandruff Shampoo,Haircare,449,381.65,3,1144.95,240
ITEM00048921,ORD0004892,CUST03223,Intimate Wash,Personal Care,449,359.2,1,359.2,80
ITEM00048931,ORD0004893,CUST03224,Keratin Hair Mask,Haircare,899,764.15,1,764.15,160
ITEM00048941,ORD0004894,CUST03225,Face Wash Gel,Skincare,349,279.2,2,558.4,120
ITEM00048951,ORD0004895,CUST03226,Hand Cream Repair,Personal Care,349,296.65,1,296.65,60
ITEM00048961,ORD0004896,CUST03226,Intimate Wash,Personal Care,449,404.1,3,1212.3,240
ITEM00048962,ORD0004896,CUST03226,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00048971,ORD0004897,CUST03227,Biotin Tablets 10000mcg,Supplements,799,799.0,3,2397.0,450
ITEM00048972,ORD0004897,CUST03227,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00048981,ORD0004898,CUST03228,Scalp Scrub,Haircare,399,339.15,1,339.15,70
ITEM00048991,ORD0004899,CUST03229,Biotin Hair Serum,Haircare,699,629.1,2,1258.2,260
ITEM00048992,ORD0004899,CUST03229,Biotin Hair Serum,Haircare,699,629.1,1,629.1,130
ITEM00049001,ORD0004900,CUST03230,Face Wash Gel,Skincare,349,279.2,2,558.4,120
ITEM00049011,ORD0004901,CUST03231,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00049021,ORD0004902,CUST03231,Hyaluronic Moisturizer,Skincare,799,679.15,2,1358.3,300
ITEM00049031,ORD0004903,CUST03232,Anti-Dandruff Shampoo,Haircare,449,449.0,3,1347.0,240
ITEM00049041,ORD0004904,CUST03232,Lip Balm SPF 15,Personal Care,199,159.2,3,477.6,105
ITEM00049042,ORD0004904,CUST03232,Face Wash Gel,Skincare,349,279.2,1,279.2,60
ITEM00049051,ORD0004905,CUST03232,Onion Hair Oil,Haircare,549,549.0,1,549.0,90
ITEM00049061,ORD0004906,CUST03233,Biotin Tablets 10000mcg,Supplements,799,799.0,2,1598.0,300
ITEM00049062,ORD0004906,CUST03233,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00049071,ORD0004907,CUST03234,Keratin Hair Mask,Haircare,899,764.15,2,1528.3,320
ITEM00049081,ORD0004908,CUST03235,Hand Cream Repair,Personal Care,349,279.2,1,279.2,60
ITEM00049082,ORD0004908,CUST03235,Charcoal Body Wash,Personal Care,399,319.2,1,319.2,70
ITEM00049083,ORD0004908,CUST03235,Vitamin C Serum,Skincare,899,719.2,1,719.2,180
ITEM00049091,ORD0004909,CUST03236,Hyaluronic Moisturizer,Skincare,799,679.15,1,679.15,150
ITEM00049101,ORD0004910,CUST03237,Intimate Wash,Personal Care,449,426.55,1,426.55,80
ITEM00049102,ORD0004910,CUST03237,Scalp Scrub,Haircare,399,379.05,3,1137.15,210
ITEM00049103,ORD0004910,CUST03237,Collagen Powder,Supplements,1499,1424.05,3,4272.15,960
ITEM00049111,ORD0004911,CUST03238,Retinol Night Cream,Skincare,1199,1079.1,2,2158.2,480
ITEM00049121,ORD0004912,CUST03239,Intimate Wash,Personal Care,449,449.0,2,898.0,160
ITEM00049131,ORD0004913,CUST03240,Biotin Tablets 10000mcg,Supplements,799,799.0,1,799.0,150
ITEM00049132,ORD0004913,CUST03240,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00049141,ORD0004914,CUST03240,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00049151,ORD0004915,CUST03240,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00049161,ORD0004916,CUST03241,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00049171,ORD0004917,CUST03242,Intimate Wash,Personal Care,449,449.0,1,449.0,80
ITEM00049181,ORD0004918,CUST03243,Deodorant Roll-On,Personal Care,299,299.0,1,299.0,50
ITEM00049182,ORD0004918,CUST03243,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00049183,ORD0004918,CUST03243,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00049191,ORD0004919,CUST03244,Biotin Tablets 10000mcg,Supplements,799,799.0,1,799.0,150
ITEM00049192,ORD0004919,CUST03244,Biotin Hair Serum,Haircare,699,699.0,1,699.0,130
ITEM00049193,ORD0004919,CUST03244,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00049201,ORD0004920,CUST03244,Retinol Night Cream,Skincare,1199,1079.1,3,3237.3,720
ITEM00049202,ORD0004920,CUST03244,Collagen Powder,Supplements,1499,1349.1,2,2698.2,640
ITEM00049211,ORD0004921,CUST03244,Vitamin D3 + K2,Supplements,699,699.0,1,699.0,120
ITEM00049212,ORD0004921,CUST03244,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00049213,ORD0004921,CUST03244,Scalp Scrub,Haircare,399,399.0,1,399.0,70
ITEM00049221,ORD0004922,CUST03245,Biotin Hair Serum,Haircare,699,629.1,1,629.1,130
ITEM00049231,ORD0004923,CUST03246,Biotin Tablets 10000mcg,Supplements,799,639.2,1,639.2,150
ITEM00049232,ORD0004923,CUST03246,Hyaluronic Moisturizer,Skincare,799,639.2,2,1278.4,300
ITEM00049241,ORD0004924,CUST03246,Collagen Powder,Supplements,1499,1424.05,1,1424.05,320
ITEM00049242,ORD0004924,CUST03246,Onion Hair Oil,Haircare,549,521.55,1,521.55,90
ITEM00049251,ORD0004925,CUST03247,Face Wash Gel,Skincare,349,279.2,2,558.4,120
ITEM00049261,ORD0004926,CUST03248,Biotin Tablets 10000mcg,Supplements,799,719.1,1,719.1,150
ITEM00049262,ORD0004926,CUST03248,Lip Balm SPF 15,Personal Care,199,179.1,3,537.3,105
ITEM00049271,ORD0004927,CUST03248,Charcoal Body Wash,Personal Care,399,359.1,1,359.1,70
ITEM00049281,ORD0004928,CUST03248,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00049291,ORD0004929,CUST03249,Intimate Wash,Personal Care,449,426.55,1,426.55,80
ITEM00049301,ORD0004930,CUST03250,SPF 50 Sunscreen,Skincare,599,479.2,2,958.4,220
ITEM00049311,ORD0004931,CUST03251,Scalp Scrub,Haircare,399,399.0,3,1197.0,210
ITEM00049312,ORD0004931,CUST03251,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00049313,ORD0004931,CUST03251,Collagen Powder,Supplements,1499,1499.0,1,1499.0,320
ITEM00049321,ORD0004932,CUST03252,Vitamin C Serum,Skincare,899,809.1,1,809.1,180
ITEM00049322,ORD0004932,CUST03252,SPF 50 Sunscreen,Skincare,599,539.1,3,1617.3,330
ITEM00049331,ORD0004933,CUST03253,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00049341,ORD0004934,CUST03254,Anti-Dandruff Shampoo,Haircare,449,449.0,2,898.0,160
ITEM00049351,ORD0004935,CUST03254,Scalp Scrub,Haircare,399,319.2,1,319.2,70
ITEM00049361,ORD0004936,CUST03255,Deodorant Roll-On,Personal Care,299,284.05,1,284.05,50
ITEM00049371,ORD0004937,CUST03256,Omega 3 Fish Oil,Supplements,899,854.05,1,854.05,170
ITEM00049372,ORD0004937,CUST03256,Collagen Powder,Supplements,1499,1424.05,1,1424.05,320
ITEM00049381,ORD0004938,CUST03257,Vitamin C Serum,Skincare,899,719.2,1,719.2,180
ITEM00049382,ORD0004938,CUST03257,SPF 50 Sunscreen,Skincare,599,479.2,1,479.2,110
ITEM00049383,ORD0004938,CUST03257,Face Wash Gel,Skincare,349,279.2,1,279.2,60
ITEM00049391,ORD0004939,CUST03257,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00049401,ORD0004940,CUST03257,Onion Hair Oil,Haircare,549,494.1,2,988.2,180
ITEM00049402,ORD0004940,CUST03257,Iron + Folic Acid,Supplements,499,449.1,1,449.1,85
ITEM00049403,ORD0004940,CUST03257,Face Wash Gel,Skincare,349,314.1,1,314.1,60
ITEM00049411,ORD0004941,CUST03258,Retinol Night Cream,Skincare,1199,1079.1,1,1079.1,240
ITEM00049421,ORD0004942,CUST03259,Retinol Night Cream,Skincare,1199,1079.1,1,1079.1,240
ITEM00049422,ORD0004942,CUST03259,Hyaluronic Moisturizer,Skincare,799,719.1,1,719.1,150
ITEM00049431,ORD0004943,CUST03259,Vitamin C Serum,Skincare,899,899.0,1,899.0,180
ITEM00049432,ORD0004943,CUST03259,SPF 50 Sunscreen,Skincare,599,599.0,1,599.0,110
ITEM00049441,ORD0004944,CUST03260,Biotin Hair Serum,Haircare,699,664.05,1,664.05,130
ITEM00049451,ORD0004945,CUST03261,Hand Cream Repair,Personal Care,349,331.55,1,331.55,60
ITEM00049452,ORD0004945,CUST03261,Deodorant Roll-On,Personal Care,299,284.05,1,284.05,50
ITEM00049461,ORD0004946,CUST03262,Collagen Powder,Supplements,1499,1199.2,1,1199.2,320
ITEM00049471,ORD0004947,CUST03263,Iron + Folic Acid,Supplements,499,449.1,1,449.1,85
ITEM00049472,ORD0004947,CUST03263,Vitamin D3 + K2,Supplements,699,629.1,2,1258.2,240
ITEM00049481,ORD0004948,CUST03264,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00049491,ORD0004949,CUST03265,Retinol Night Cream,Skincare,1199,1019.15,3,3057.45,720
ITEM00049492,ORD0004949,CUST03265,Hyaluronic Moisturizer,Skincare,799,679.15,1,679.15,150
ITEM00049501,ORD0004950,CUST03265,Vitamin C Serum,Skincare,899,899.0,1,899.0,180
ITEM00049511,ORD0004951,CUST03265,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00049512,ORD0004951,CUST03265,SPF 50 Sunscreen,Skincare,599,599.0,1,599.0,110
ITEM00049513,ORD0004951,CUST03265,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00049521,ORD0004952,CUST03265,SPF 50 Sunscreen,Skincare,599,509.15,1,509.15,110
ITEM00049522,ORD0004952,CUST03265,SPF 50 Sunscreen,Skincare,599,509.15,2,1018.3,220
ITEM00049523,ORD0004952,CUST03265,Retinol Night Cream,Skincare,1199,1019.15,2,2038.3,480
ITEM00049531,ORD0004953,CUST03266,SPF 50 Sunscreen,Skincare,599,569.05,1,569.05,110
ITEM00049541,ORD0004954,CUST03267,Onion Hair Oil,Haircare,549,521.55,1,521.55,90
ITEM00049551,ORD0004955,CUST03268,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00049561,ORD0004956,CUST03269,Iron + Folic Acid,Supplements,499,474.05,1,474.05,85
ITEM00049562,ORD0004956,CUST03269,Iron + Folic Acid,Supplements,499,474.05,1,474.05,85
ITEM00049571,ORD0004957,CUST03269,Biotin Tablets 10000mcg,Supplements,799,759.05,2,1518.1,300
ITEM00049581,ORD0004958,CUST03269,Biotin Tablets 10000mcg,Supplements,799,799.0,2,1598.0,300
ITEM00049582,ORD0004958,CUST03269,Omega 3 Fish Oil,Supplements,899,899.0,1,899.0,170
ITEM00049591,ORD0004959,CUST03269,Anti-Dandruff Shampoo,Haircare,449,359.2,1,359.2,80
ITEM00049592,ORD0004959,CUST03269,Lip Balm SPF 15,Personal Care,199,159.2,3,477.6,105
ITEM00049593,ORD0004959,CUST03269,Biotin Tablets 10000mcg,Supplements,799,639.2,1,639.2,150
ITEM00049601,ORD0004960,CUST03269,Vitamin D3 + K2,Supplements,699,664.05,2,1328.1,240
ITEM00049602,ORD0004960,CUST03269,Collagen Powder,Supplements,1499,1424.05,1,1424.05,320
ITEM00049603,ORD0004960,CUST03269,Intimate Wash,Personal Care,449,426.55,1,426.55,80
ITEM00049611,ORD0004961,CUST03270,Scalp Scrub,Haircare,399,339.15,1,339.15,70
ITEM00049621,ORD0004962,CUST03271,Face Wash Gel,Skincare,349,331.55,1,331.55,60
ITEM00049622,ORD0004962,CUST03271,Hand Cream Repair,Personal Care,349,331.55,2,663.1,120
ITEM00049631,ORD0004963,CUST03272,Anti-Dandruff Shampoo,Haircare,449,404.1,3,1212.3,240
ITEM00049641,ORD0004964,CUST03272,Biotin Hair Serum,Haircare,699,629.1,3,1887.3,390
ITEM00049651,ORD0004965,CUST03273,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00049652,ORD0004965,CUST03273,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00049661,ORD0004966,CUST03274,Vitamin C Serum,Skincare,899,899.0,2,1798.0,360
ITEM00049662,ORD0004966,CUST03274,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00049671,ORD0004967,CUST03275,Biotin Hair Serum,Haircare,699,664.05,1,664.05,130
ITEM00049681,ORD0004968,CUST03275,Collagen Powder,Supplements,1499,1199.2,3,3597.6,960
ITEM00049691,ORD0004969,CUST03276,Intimate Wash,Personal Care,449,449.0,1,449.0,80
ITEM00049701,ORD0004970,CUST03276,Intimate Wash,Personal Care,449,359.2,1,359.2,80
ITEM00049702,ORD0004970,CUST03276,Intimate Wash,Personal Care,449,359.2,1,359.2,80
ITEM00049711,ORD0004971,CUST03276,Deodorant Roll-On,Personal Care,299,299.0,2,598.0,100
ITEM00049712,ORD0004971,CUST03276,Omega 3 Fish Oil,Supplements,899,899.0,2,1798.0,340
ITEM00049713,ORD0004971,CUST03276,Lip Balm SPF 15,Personal Care,199,199.0,1,199.0,35
ITEM00049721,ORD0004972,CUST03276,Hand Cream Repair,Personal Care,349,349.0,2,698.0,120
ITEM00049731,ORD0004973,CUST03277,Hand Cream Repair,Personal Care,349,349.0,3,1047.0,180
ITEM00049732,ORD0004973,CUST03277,Hand Cream Repair,Personal Care,349,349.0,1,349.0,60
ITEM00049733,ORD0004973,CUST03277,Retinol Night Cream,Skincare,1199,1199.0,1,1199.0,240
ITEM00049741,ORD0004974,CUST03278,Charcoal Body Wash,Personal Care,399,339.15,1,339.15,70
ITEM00049751,ORD0004975,CUST03279,Hand Cream Repair,Personal Care,349,314.1,1,314.1,60
ITEM00049761,ORD0004976,CUST03280,SPF 50 Sunscreen,Skincare,599,569.05,1,569.05,110
ITEM00049762,ORD0004976,CUST03280,Face Wash Gel,Skincare,349,331.55,2,663.1,120
ITEM00049771,ORD0004977,CUST03280,Face Wash Gel,Skincare,349,279.2,1,279.2,60
ITEM00049781,ORD0004978,CUST03281,Keratin Hair Mask,Haircare,899,809.1,1,809.1,160
ITEM00049782,ORD0004978,CUST03281,Hyaluronic Moisturizer,Skincare,799,719.1,1,719.1,150
ITEM00049791,ORD0004979,CUST03282,Omega 3 Fish Oil,Supplements,899,899.0,2,1798.0,340
ITEM00049801,ORD0004980,CUST03282,Collagen Powder,Supplements,1499,1199.2,1,1199.2,320
ITEM00049811,ORD0004981,CUST03283,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00049821,ORD0004982,CUST03284,Retinol Night Cream,Skincare,1199,1079.1,1,1079.1,240
ITEM00049822,ORD0004982,CUST03284,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00049831,ORD0004983,CUST03285,Charcoal Body Wash,Personal Care,399,399.0,2,798.0,140
ITEM00049841,ORD0004984,CUST03285,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00049842,ORD0004984,CUST03285,Deodorant Roll-On,Personal Care,299,269.1,1,269.1,50
ITEM00049851,ORD0004985,CUST03286,Biotin Hair Serum,Haircare,699,559.2,1,559.2,130
ITEM00049861,ORD0004986,CUST03287,SPF 50 Sunscreen,Skincare,599,479.2,3,1437.6,330
ITEM00049871,ORD0004987,CUST03288,Iron + Folic Acid,Supplements,499,499.0,2,998.0,170
ITEM00049881,ORD0004988,CUST03289,SPF 50 Sunscreen,Skincare,599,569.05,3,1707.15,330
ITEM00049882,ORD0004988,CUST03289,SPF 50 Sunscreen,Skincare,599,569.05,3,1707.15,330
ITEM00049891,ORD0004989,CUST03290,Scalp Scrub,Haircare,399,399.0,1,399.0,70
ITEM00049892,ORD0004989,CUST03290,Anti-Dandruff Shampoo,Haircare,449,449.0,1,449.0,80
ITEM00049893,ORD0004989,CUST03290,Scalp Scrub,Haircare,399,399.0,1,399.0,70
ITEM00049901,ORD0004990,CUST03291,Lip Balm SPF 15,Personal Care,199,199.0,3,597.0,105
ITEM00049911,ORD0004991,CUST03292,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00049921,ORD0004992,CUST03292,Hand Cream Repair,Personal Care,349,349.0,2,698.0,120
ITEM00049931,ORD0004993,CUST03293,Charcoal Body Wash,Personal Care,399,359.1,1,359.1,70
ITEM00049941,ORD0004994,CUST03294,Lip Balm SPF 15,Personal Care,199,169.15,1,169.15,35
ITEM00049951,ORD0004995,CUST03294,Iron + Folic Acid,Supplements,499,499.0,1,499.0,85
ITEM00049952,ORD0004995,CUST03294,Biotin Tablets 10000mcg,Supplements,799,799.0,2,1598.0,300
ITEM00049961,ORD0004996,CUST03294,Iron + Folic Acid,Supplements,499,474.05,1,474.05,85
ITEM00049962,ORD0004996,CUST03294,Iron + Folic Acid,Supplements,499,474.05,3,1422.15,255
ITEM00049971,ORD0004997,CUST03295,Hyaluronic Moisturizer,Skincare,799,759.05,1,759.05,150
ITEM00049981,ORD0004998,CUST03295,SPF 50 Sunscreen,Skincare,599,479.2,1,479.2,110
ITEM00049991,ORD0004999,CUST03295,Vitamin C Serum,Skincare,899,854.05,1,854.05,180
ITEM00050001,ORD0005000,CUST03296,Omega 3 Fish Oil,Supplements,899,809.1,1,809.1,170
ITEM00050002,ORD0005000,CUST03296,Collagen Powder,Supplements,1499,1349.1,3,4047.3,960
ITEM00050003,ORD0005000,CUST03296,Collagen Powder,Supplements,1499,1349.1,1,1349.1,320
ITEM00050011,ORD0005001,CUST03297,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00050012,ORD0005001,CUST03297,Hand Cream Repair,Personal Care,349,314.1,2,628.2,120
ITEM00050013,ORD0005001,CUST03297,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00050021,ORD0005002,CUST03298,Intimate Wash,Personal Care,449,449.0,2,898.0,160
ITEM00050022,ORD0005002,CUST03298,Hand Cream Repair,Personal Care,349,349.0,1,349.0,60
ITEM00050023,ORD0005002,CUST03298,Lip Balm SPF 15,Personal Care,199,199.0,3,597.0,105
ITEM00050031,ORD0005003,CUST03298,Face Wash Gel,Skincare,349,349.0,3,1047.0,180
ITEM00050041,ORD0005004,CUST03298,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00050042,ORD0005004,CUST03298,Lip Balm SPF 15,Personal Care,199,199.0,2,398.0,70
ITEM00050051,ORD0005005,CUST03298,Hand Cream Repair,Personal Care,349,314.1,1,314.1,60
ITEM00050052,ORD0005005,CUST03298,Scalp Scrub,Haircare,399,359.1,1,359.1,70
ITEM00050053,ORD0005005,CUST03298,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00050061,ORD0005006,CUST03299,Intimate Wash,Personal Care,449,381.65,1,381.65,80
ITEM00050062,ORD0005006,CUST03299,Hyaluronic Moisturizer,Skincare,799,679.15,1,679.15,150
ITEM00050063,ORD0005006,CUST03299,Scalp Scrub,Haircare,399,339.15,1,339.15,70
ITEM00050071,ORD0005007,CUST03300,Biotin Hair Serum,Haircare,699,699.0,1,699.0,130
ITEM00050072,ORD0005007,CUST03300,Anti-Dandruff Shampoo,Haircare,449,449.0,1,449.0,80
ITEM00050081,ORD0005008,CUST03300,Biotin Hair Serum,Haircare,699,699.0,2,1398.0,260
ITEM00050082,ORD0005008,CUST03300,Scalp Scrub,Haircare,399,399.0,3,1197.0,210
ITEM00050091,ORD0005009,CUST03301,Biotin Tablets 10000mcg,Supplements,799,759.05,2,1518.1,300
ITEM00050092,ORD0005009,CUST03301,SPF 50 Sunscreen,Skincare,599,569.05,1,569.05,110
ITEM00050101,ORD0005010,CUST03302,Face Wash Gel,Skincare,349,314.1,1,314.1,60
ITEM00050102,ORD0005010,CUST03302,Vitamin C Serum,Skincare,899,809.1,3,2427.3,540
ITEM00050103,ORD0005010,CUST03302,Retinol Night Cream,Skincare,1199,1079.1,1,1079.1,240
ITEM00050111,ORD0005011,CUST03303,Retinol Night Cream,Skincare,1199,1079.1,1,1079.1,240
ITEM00050121,ORD0005012,CUST03304,Face Wash Gel,Skincare,349,314.1,1,314.1,60
ITEM00050122,ORD0005012,CUST03304,Vitamin D3 + K2,Supplements,699,629.1,1,629.1,120
ITEM00050131,ORD0005013,CUST03305,Biotin Tablets 10000mcg,Supplements,799,679.15,1,679.15,150
ITEM00050141,ORD0005014,CUST03306,Collagen Powder,Supplements,1499,1499.0,3,4497.0,960
ITEM00050151,ORD0005015,CUST03307,Intimate Wash,Personal Care,449,404.1,1,404.1,80
ITEM00050161,ORD0005016,CUST03308,SPF 50 Sunscreen,Skincare,599,479.2,1,479.2,110
ITEM00050171,ORD0005017,CUST03308,Deodorant Roll-On,Personal Care,299,269.1,2,538.2,100
ITEM00050181,ORD0005018,CUST03309,Retinol Night Cream,Skincare,1199,1139.05,1,1139.05,240
ITEM00050182,ORD0005018,CUST03309,Deodorant Roll-On,Personal Care,299,284.05,1,284.05,50
ITEM00050183,ORD0005018,CUST03309,Intimate Wash,Personal Care,449,426.55,1,426.55,80
ITEM00050191,ORD0005019,CUST03310,Intimate Wash,Personal Care,449,449.0,1,449.0,80
ITEM00050201,ORD0005020,CUST03311,Face Wash Gel,Skincare,349,349.0,1,349.0,60
ITEM00050202,ORD0005020,CUST03311,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00050211,ORD0005021,CUST03312,Keratin Hair Mask,Haircare,899,899.0,1,899.0,160
ITEM00050212,ORD0005021,CUST03312,Hyaluronic Moisturizer,Skincare,799,799.0,1,799.0,150
ITEM00050221,ORD0005022,CUST03313,Biotin Hair Serum,Haircare,699,629.1,2,1258.2,260
ITEM00050222,ORD0005022,CUST03313,Biotin Hair Serum,Haircare,699,629.1,1,629.1,130
ITEM00050231,ORD0005023,CUST03314,Deodorant Roll-On,Personal Care,299,299.0,1,299.0,50
ITEM00050241,ORD0005024,CUST03314,Intimate Wash,Personal Care,449,381.65,1,381.65,80
ITEM00050242,ORD0005024,CUST03314,Hyaluronic Moisturizer,Skincare,799,679.15,1,679.15,150
ITEM00050243,ORD0005024,CUST03314,Charcoal Body Wash,Personal Care,399,339.15,1,339.15,70
ITEM00050251,ORD0005025,CUST03315,Collagen Powder,Supplements,1499,1499.0,1,1499.0,320
ITEM00050261,ORD0005026,CUST03316,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00050262,ORD0005026,CUST03316,Charcoal Body Wash,Personal Care,399,399.0,1,399.0,70
ITEM00050271,ORD0005027,CUST03316,Hand Cream Repair,Personal Care,349,314.1,1,314.1,60
ITEM00050281,ORD0005028,CUST03316,Lip Balm SPF 15,Personal Care,199,179.1,1,179.1,35
ITEM00050282,ORD0005028,CUST03316,Charcoal Body Wash,Personal Care,399,359.1,1,359.1,70
ITEM00050291,ORD0005029,CUST03317,Lip Balm SPF 15,Personal Care,199,189.05,1,189.05,35
ITEM00050292,ORD0005029,CUST03317,Biotin Tablets 10000mcg,Supplements,799,759.05,1,759.05,150
ITEM00050301,ORD0005030,CUST03318,Anti-Dandruff Shampoo,Haircare,449,426.55,1,426.55,80
ITEM00050302,ORD0005030,CUST03318,Omega 3 Fish Oil,Supplements,899,854.05,1,854.05,170
ITEM00050311,ORD0005031,CUST03319,Scalp Scrub,Haircare,399,399.0,2,798.0,140
ITEM00050321,ORD0005032,CUST03320,Onion Hair Oil,Haircare,549,494.1,1,494.1,90
ITEM00050322,ORD0005032,CUST03320,SPF 50 Sunscreen,Skincare,599,539.1,1,539.1,110
ITEM00050323,ORD0005032,CUST03320,Anti-Dandruff Shampoo,Haircare,449,404.1,1,404.1,80
ITEM00050331,ORD0005033,CUST03320,Anti-Dandruff Shampoo,Haircare,449,404.1,3,1212.3,240
ITEM00050341,ORD0005034,CUST03321,Omega 3 Fish Oil,Supplements,899,809.1,2,1618.2,340
ITEM00050351,ORD0005035,CUST03321,Vitamin D3 + K2,Supplements,699,664.05,1,664.05,120
ITEM00050361,ORD0005036,CUST03322,Hyaluronic Moisturizer,Skincare,799,719.1,1,719.1,150
ITEM00050362,ORD0005036,CUST03322,Keratin Hair Mask,Haircare,899,809.1,1,809.1,160
ITEM00050371,ORD0005037,CUST03322,Lip Balm SPF 15,Personal Care,199,169.15,2,338.3,70
ITEM00050381,ORD0005038,CUST03323,Collagen Powder,Supplements,1499,1349.1,2,2698.2,640
