order_id,customer_id,order_date,order_month,order_year,order_revenue,order_cogs,shipping_cost,discount_pct,gross_profit,payment_mode,is_first_order
ORD0005233,CUST03450,2023-10-11,2023-10,2023,762.45,150,60,0.15,552.45,COD,0
ORD0005234,CUST03451,2022-11-25,2022-11,2022,852.15,155,60,0.05,637.15,COD,1
ORD0005235,CUST03452,2023-11-01,2023-11,2023,1212.3,240,60,0.1,912.3,UPI,1
ORD0005236,CUST03453,2024-04-09,2024-04,2024,1375.6,250,60,0.05,1065.6,UPI,1
ORD0005237,CUST03454,2022-02-06,2022-02,2022,718.2,140,60,0.1,518.2,UPI,1
ORD0005238,CUST03454,2022-05-08,2022-05,2022,854.05,170,60,0.05,624.05,COD,0
ORD0005239,CUST03455,2023-10-27,2023-10,2023,720.8,150,60,0.15,510.8,Credit Card,1
ORD0005240,CUST03455,2024-01-31,2024-01,2024,449.0,80,60,0.0,309.0,Debit Card,0
ORD0005241,CUST03455,2024-04-04,2024-04,2024,1037.6,230,60,0.2,747.6,Debit Card,0
ORD0005242,CUST03456,2024-01-29,2024-01,2024,269.1,50,60,0.1,159.1,COD,1
ORD0005243,CUST03457,2022-04-18,2022-04,2022,848.3,185,60,0.15,603.3,COD,1
ORD0005244,CUST03458,2022-09-15,2022-09,2022,1598.0,290,60,0.0,1248.0,Credit Card,1
ORD0005245,CUST03459,2022-02-05,2022-02,2022,1847.0,340,60,0.0,1447.0,UPI,1
ORD0005246,CUST03460,2023-01-24,2023-01,2023,399.0,70,60,0.0,269.0,Debit Card,1
ORD0005247,CUST03460,2023-03-07,2023-03,2023,1358.3,300,60,0.15,998.3,UPI,0
ORD0005248,CUST03461,2022-09-20,2022-09,2022,1197.0,210,60,0.0,927.0,UPI,1
ORD0005249,CUST03462,2023-06-17,2023-06,2023,593.3,120,60,0.15,413.3,COD,1
ORD0005250,CUST03462,2023-07-18,2023-07,2023,899.0,170,60,0.0,669.0,Credit Card,0
ORD0005251,CUST03463,2024-05-31,2024-05,2024,2512.75,470,60,0.05,1982.75,UPI,1
ORD0005252,CUST03464,2022-11-04,2022-11,2022,3510.25,660,60,0.05,2790.25,Credit Card,1
ORD0005253,CUST03465,2023-08-24,2023-08,2023,3056.4,660,60,0.1,2336.4,UPI,1
ORD0005254,CUST03465,2023-11-17,2023-11,2023,1077.6,240,60,0.2,777.6,Wallet,0
ORD0005255,CUST03466,2023-08-24,2023-08,2023,718.4,160,60,0.2,498.4,UPI,1
ORD0005256,CUST03467,2024-06-06,2024-06,2024,474.05,85,60,0.05,329.05,Debit Card,1
ORD0005257,CUST03467,2024-08-28,2024-08,2024,379.05,70,60,0.05,249.05,UPI,0
ORD0005258,CUST03467,2024-11-13,2024-11,2024,284.05,50,60,0.05,174.05,Debit Card,0
ORD0005259,CUST03468,2023-01-02,2023-01,2023,1990.25,370,60,0.05,1560.25,COD,1
ORD0005260,CUST03468,2023-04-12,2023-04,2023,331.55,60,60,0.05,211.55,Debit Card,0
ORD0005261,CUST03469,2023-02-21,2023-02,2023,339.15,70,60,0.15,209.15,UPI,1
ORD0005262,CUST03469,2023-05-09,2023-05,2023,1496.0,260,60,0.0,1176.0,Credit Card,0
ORD0005263,CUST03469,2023-07-21,2023-07,2023,1042.15,190,60,0.05,792.15,UPI,0
ORD0005264,CUST03470,2023-01-17,2023-01,2023,314.1,60,60,0.1,194.1,Credit Card,1
ORD0005265,CUST03470,2023-05-02,2023-05,2023,598.0,100,60,0.0,438.0,UPI,0
ORD0005266,CUST03471,2022-04-20,2022-04,2022,379.05,70,60,0.05,249.05,Debit Card,1
ORD0005267,CUST03471,2022-05-31,2022-05,2022,331.55,60,60,0.05,211.55,Wallet,0
ORD0005268,CUST03472,2023-12-19,2023-12,2023,854.05,170,60,0.05,624.05,COD,1
ORD0005269,CUST03473,2023-02-11,2023-02,2023,763.3,160,60,0.15,543.3,UPI,1
ORD0005270,CUST03473,2023-04-01,2023-04,2023,853.1,160,60,0.05,633.1,UPI,0
ORD0005271,CUST03473,2023-06-23,2023-06,2023,1212.3,240,60,0.1,912.3,Credit Card,0
ORD0005272,CUST03473,2023-10-04,2023-10,2023,426.55,80,60,0.05,286.55,Debit Card,0
ORD0005273,CUST03473,2024-01-23,2024-01,2024,319.2,70,60,0.2,189.2,Credit Card,0
ORD0005274,CUST03474,2023-10-13,2023-10,2023,1103.3,230,60,0.15,813.3,UPI,1
ORD0005275,CUST03475,2024-06-17,2024-06,2024,3146.0,560,60,0.0,2526.0,Credit Card,1
ORD0005276,CUST03476,2022-12-14,2022-12,2022,558.4,120,60,0.2,378.4,Debit Card,1
ORD0005277,CUST03477,2024-02-03,2024-02,2024,1398.0,260,60,0.0,1078.0,COD,1
ORD0005278,CUST03477,2024-04-09,2024-04,2024,499.0,85,60,0.0,354.0,Debit Card,0
ORD0005279,CUST03477,2024-08-02,2024-08,2024,1917.6,440,60,0.2,1417.6,UPI,0
ORD0005280,CUST03478,2022-12-04,2022-12,2022,593.3,120,60,0.15,413.3,Debit Card,1
ORD0005281,CUST03478,2023-03-28,2023-03,2023,599.0,110,60,0.0,429.0,Wallet,0
ORD0005282,CUST03478,2023-05-10,2023-05,2023,1098.0,195,60,0.0,843.0,COD,0
ORD0005283,CUST03478,2023-06-22,2023-06,2023,899.0,180,60,0.0,659.0,Credit Card,0
ORD0005284,CUST03479,2023-07-07,2023-07,2023,1018.3,220,60,0.15,738.3,Credit Card,1
ORD0005285,CUST03480,2022-12-31,2022-12,2022,1018.3,220,60,0.15,738.3,COD,1
ORD0005286,CUST03481,2023-06-14,2023-06,2023,349.0,60,60,0.0,229.0,UPI,1
ORD0005287,CUST03481,2023-08-29,2023-08,2023,2517.3,540,60,0.1,1917.3,Credit Card,0
ORD0005288,CUST03482,2022-08-04,2022-08,2022,314.1,60,60,0.1,194.1,Debit Card,1
ORD0005289,CUST03483,2022-10-08,2022-10,2022,539.1,110,60,0.1,369.1,UPI,1
ORD0005290,CUST03484,2022-05-25,2022-05,2022,889.95,180,60,0.15,649.95,Debit Card,1
ORD0005291,CUST03485,2023-02-15,2023-02,2023,379.05,70,60,0.05,249.05,Debit Card,1
ORD0005292,CUST03485,2023-04-30,2023-04,2023,199.0,35,60,0.0,104.0,Wallet,0
ORD0005293,CUST03485,2023-08-22,2023-08,2023,426.55,80,60,0.05,286.55,Debit Card,0
ORD0005294,CUST03485,2023-11-18,2023-11,2023,404.1,80,60,0.1,264.1,COD,0
ORD0005295,CUST03485,2024-03-12,2024-03,2024,1019.15,240,60,0.15,719.15,Debit Card,0
ORD0005296,CUST03485,2024-06-14,2024-06,2024,199.0,35,60,0.0,104.0,UPI,0
ORD0005297,CUST03486,2022-11-28,2022-11,2022,1375.6,260,60,0.05,1055.6,COD,1
ORD0005298,CUST03487,2023-02-23,2023-02,2023,2796.0,480,60,0.0,2256.0,UPI,1
ORD0005299,CUST03487,2023-04-23,2023-04,2023,594.15,120,60,0.15,414.15,Debit Card,0
ORD0005300,CUST03488,2023-02-10,2023-02,2023,466.65,90,60,0.15,316.65,UPI,1
ORD0005301,CUST03489,2023-03-03,2023-03,2023,2630.75,580,60,0.15,1990.75,UPI,1
ORD0005302,CUST03490,2023-04-10,2023-04,2023,699.0,130,60,0.0,509.0,UPI,1
ORD0005303,CUST03491,2022-02-06,2022-02,2022,479.2,110,60,0.2,309.2,UPI,1
ORD0005304,CUST03492,2024-03-05,2024-03,2024,1518.1,310,60,0.05,1148.1,UPI,1
ORD0005305,CUST03493,2022-03-26,2022-03,2022,899.0,160,60,0.0,679.0,Debit Card,1
ORD0005306,CUST03493,2022-07-21,2022-07,2022,3549.6,750,60,0.1,2739.6,Credit Card,0
ORD0005307,CUST03493,2022-10-27,2022-10,2022,359.1,70,60,0.1,229.1,UPI,0
ORD0005308,CUST03493,2022-12-05,2022-12,2022,1102.45,230,60,0.15,812.45,Credit Card,0
ORD0005309,CUST03494,2023-11-05,2023-11,2023,314.1,60,60,0.1,194.1,UPI,1
ORD0005310,CUST03495,2024-04-28,2024-04,2024,854.05,180,60,0.05,614.05,Debit Card,1
ORD0005311,CUST03495,2024-06-30,2024-06,2024,269.1,50,60,0.1,159.1,Debit Card,0
ORD0005312,CUST03496,2024-06-05,2024-06,2024,1199.2,320,60,0.2,819.2,Debit Card,1
ORD0005313,CUST03496,2024-08-10,2024-08,2024,899.0,170,60,0.0,669.0,UPI,0
ORD0005314,CUST03496,2024-12-02,2024-12,2024,4796.0,980,60,0.0,3756.0,COD,0
ORD0005315,CUST03497,2022-04-07,2022-04,2022,1199.0,240,60,0.0,899.0,Credit Card,1
ORD0005316,CUST03497,2022-07-20,2022-07,2022,899.0,180,60,0.0,659.0,Debit Card,0
ORD0005317,CUST03497,2022-11-17,2022-11,2022,853.2,170,60,0.1,623.2,Debit Card,0
ORD0005318,CUST03498,2022-02-20,2022-02,2022,719.1,150,60,0.1,509.1,Credit Card,1
ORD0005319,CUST03499,2023-08-02,2023-08,2023,1197.0,210,60,0.0,927.0,UPI,1
ORD0005320,CUST03500,2022-02-06,2022-02,2022,189.05,35,60,0.05,94.05,Debit Card,1
ORD0005321,CUST03501,2024-05-17,2024-05,2024,1079.1,240,60,0.1,779.1,Debit Card,1
ORD0005322,CUST03502,2022-03-06,2022-03,2022,898.0,160,60,0.0,678.0,Credit Card,1
ORD0005323,CUST03502,2022-06-25,2022-06,2022,673.2,130,60,0.1,483.2,Credit Card,0
ORD0005324,CUST03503,2023-11-20,2023-11,2023,319.2,70,60,0.2,189.2,UPI,1
ORD0005325,CUST03504,2022-11-30,2022-11,2022,3956.4,870,60,0.1,3026.4,UPI,1
ORD0005326,CUST03505,2022-05-22,2022-05,2022,2609.65,540,60,0.05,2009.65,UPI,1
ORD0005327,CUST03506,2022-11-10,2022-11,2022,1278.4,300,60,0.2,918.4,COD,1
ORD0005328,CUST03507,2022-05-06,2022-05,2022,758.1,140,60,0.05,558.1,UPI,1
ORD0005329,CUST03507,2022-07-02,2022-07,2022,638.4,140,60,0.2,438.4,UPI,0
ORD0005330,CUST03507,2022-10-30,2022-10,2022,299.0,50,60,0.0,189.0,Credit Card,0
ORD0005331,CUST03507,2023-02-06,2023-02,2023,638.4,140,60,0.2,438.4,Wallet,0
ORD0005332,CUST03508,2022-03-21,2022-03,2022,3114.4,725,60,0.2,2329.4,UPI,1
ORD0005333,CUST03509,2022-11-01,2022-11,2022,2098.0,420,60,0.0,1618.0,Credit Card,1
ORD0005334,CUST03510,2023-10-17,2023-10,2023,853.1,160,60,0.05,633.1,Debit Card,1
ORD0005335,CUST03511,2023-08-16,2023-08,2023,2998.0,640,60,0.0,2298.0,COD,1
ORD0005336,CUST03512,2022-03-20,2022-03,2022,799.0,150,60,0.0,589.0,UPI,1
ORD0005337,CUST03512,2022-07-14,2022-07,2022,679.15,150,60,0.15,469.15,UPI,0
ORD0005338,CUST03513,2023-11-14,2023-11,2023,719.2,170,60,0.2,489.2,Credit Card,1
ORD0005339,CUST03514,2022-12-14,2022-12,2022,349.0,60,60,0.0,229.0,Debit Card,1
ORD0005340,CUST03514,2023-02-13,2023-02,2023,1887.3,400,60,0.1,1427.3,Credit Card,0
ORD0005341,CUST03515,2023-10-11,2023-10,2023,897.3,170,60,0.1,667.3,UPI,1
ORD0005342,CUST03516,2023-09-04,2023-09,2023,809.1,170,60,0.1,579.1,Credit Card,1
ORD0005343,CUST03517,2023-09-13,2023-09,2023,569.05,110,60,0.05,399.05,UPI,1
ORD0005344,CUST03518,2023-09-01,2023-09,2023,1916.8,440,60,0.2,1416.8,UPI,1
ORD0005345,CUST03519,2023-02-19,2023-02,2023,1033.2,210,60,0.1,763.2,Credit Card,1
ORD0005346,CUST03519,2023-04-19,2023-04,2023,1824.95,390,60,0.15,1374.95,UPI,0
ORD0005347,CUST03519,2023-06-04,2023-06,2023,1348.0,240,60,0.0,1048.0,Credit Card,0
ORD0005348,CUST03519,2023-07-17,2023-07,2023,1782.45,390,60,0.15,1332.45,Credit Card,0
ORD0005349,CUST03520,2022-07-10,2022-07,2022,426.55,80,60,0.05,286.55,UPI,1
ORD0005350,CUST03521,2023-11-01,2023-11,2023,809.1,160,60,0.1,589.1,Credit Card,1
ORD0005351,CUST03522,2023-11-11,2023-11,2023,1598.0,290,60,0.0,1248.0,Credit Card,1
ORD0005352,CUST03523,2024-04-21,2024-04,2024,474.05,85,60,0.05,329.05,Credit Card,1
ORD0005353,CUST03523,2024-06-09,2024-06,2024,1328.1,240,60,0.05,1028.1,Debit Card,0
ORD0005354,CUST03523,2024-09-22,2024-09,2024,2292.45,510,60,0.15,1722.45,Credit Card,0
ORD0005355,CUST03524,2023-12-20,2023-12,2023,1078.2,220,60,0.1,798.2,COD,1
ORD0005356,CUST03525,2024-04-14,2024-04,2024,1659.65,310,60,0.05,1289.65,Credit Card,1
ORD0005357,CUST03525,2024-05-13,2024-05,2024,599.0,110,60,0.0,429.0,Credit Card,0
ORD0005358,CUST03525,2024-07-26,2024-07,2024,1199.0,240,60,0.0,899.0,COD,0
ORD0005359,CUST03525,2024-11-03,2024-11,2024,539.1,110,60,0.1,369.1,UPI,0
ORD0005360,CUST03525,2024-12-20,2024-12,2024,349.0,60,60,0.0,229.0,UPI,0
ORD0005361,CUST03526,2023-07-04,2023-07,2023,1018.3,220,60,0.15,738.3,Credit Card,1
ORD0005362,CUST03527,2024-06-12,2024-06,2024,798.0,140,60,0.0,598.0,Debit Card,1
ORD0005363,CUST03528,2023-07-26,2023-07,2023,404.1,80,60,0.1,264.1,UPI,1
ORD0005364,CUST03529,2023-01-05,2023-01,2023,759.05,150,60,0.05,549.05,Credit Card,1
ORD0005365,CUST03530,2024-01-15,2024-01,2024,2652.3,570,60,0.1,2022.3,UPI,1
ORD0005366,CUST03530,2024-04-08,2024-04,2024,1977.3,410,60,0.1,1507.3,COD,0
ORD0005367,CUST03531,2022-09-13,2022-09,2022,379.05,70,60,0.05,249.05,Wallet,1
ORD0005368,CUST03531,2022-12-23,2022-12,2022,1269.9,260,60,0.15,949.9,UPI,0
ORD0005369,CUST03532,2022-06-20,2022-06,2022,719.1,150,60,0.1,509.1,Credit Card,1
ORD0005370,CUST03532,2022-08-18,2022-08,2022,942.3,180,60,0.1,702.3,Credit Card,0
ORD0005371,CUST03533,2023-03-24,2023-03,2023,4175.25,860,60,0.05,3255.25,Debit Card,1
ORD0005372,CUST03533,2023-05-22,2023-05,2023,1783.3,420,60,0.15,1303.3,Wallet,0
ORD0005373,CUST03534,2023-04-24,2023-04,2023,4556.2,960,60,0.05,3536.2,UPI,1
ORD0005374,CUST03535,2022-11-04,2022-11,2022,1528.2,330,60,0.1,1138.2,Credit Card,1
ORD0005375,CUST03536,2024-06-14,2024-06,2024,3460.5,740,60,0.1,2660.5,COD,1
ORD0005376,CUST03537,2022-09-26,2022-09,2022,1258.2,260,60,0.1,938.2,Credit Card,1
ORD0005377,CUST03537,2022-12-17,2022-12,2022,1197.0,210,60,0.0,927.0,Wallet,0
ORD0005378,CUST03537,2023-01-28,2023-01,2023,899.0,160,60,0.0,679.0,Wallet,0
ORD0005379,CUST03537,2023-05-11,2023-05,2023,599.0,110,60,0.0,429.0,UPI,0
ORD0005380,CUST03538,2022-07-01,2022-07,2022,1798.0,320,60,0.0,1418.0,Credit Card,1
ORD0005381,CUST03538,2022-10-06,2022-10,2022,4296.0,850,60,0.0,3386.0,Credit Card,0
ORD0005382,CUST03539,2023-05-26,2023-05,2023,764.15,180,60,0.15,524.15,Debit Card,1
ORD0005383,CUST03540,2023-08-25,2023-08,2023,314.1,60,60,0.1,194.1,UPI,1
ORD0005384,CUST03541,2022-09-04,2022-09,2022,809.1,160,60,0.1,589.1,UPI,1
ORD0005385,CUST03542,2022-12-20,2022-12,2022,279.2,60,60,0.2,159.2,Debit Card,1
ORD0005386,CUST03543,2022-10-15,2022-10,2022,359.1,70,60,0.1,229.1,Debit Card,1
ORD0005387,CUST03544,2022-02-21,2022-02,2022,254.15,50,60,0.15,144.15,UPI,1
ORD0005388,CUST03545,2022-03-12,2022-03,2022,853.1,160,60,0.05,633.1,UPI,1
ORD0005389,CUST03546,2022-10-07,2022-10,2022,1187.45,240,60,0.15,887.45,Debit Card,1
ORD0005390,CUST03547,2022-04-09,2022-04,2022,449.0,80,60,0.0,309.0,Credit Card,1
ORD0005391,CUST03547,2022-07-24,2022-07,2022,1617.3,330,60,0.1,1227.3,Credit Card,0
ORD0005392,CUST03547,2022-09-09,2022-09,2022,748.0,130,60,0.0,558.0,Debit Card,0
ORD0005393,CUST03547,2022-11-18,2022-11,2022,331.55,60,60,0.05,211.55,Credit Card,0
ORD0005394,CUST03548,2022-08-17,2022-08,2022,2425.5,465,60,0.1,1900.5,UPI,1
ORD0005395,CUST03549,2022-06-17,2022-06,2022,2276.2,410,60,0.05,1806.2,Wallet,1
ORD0005396,CUST03549,2022-07-26,2022-07,2022,1801.2,335,60,0.05,1406.2,Credit Card,0
ORD0005397,CUST03549,2022-09-18,2022-09,2022,933.3,180,60,0.15,693.3,UPI,0
ORD0005398,CUST03550,2023-05-27,2023-05,2023,449.0,80,60,0.0,309.0,Debit Card,1
ORD0005399,CUST03551,2022-05-26,2022-05,2022,331.55,60,60,0.05,211.55,UPI,1
ORD0005400,CUST03551,2022-08-03,2022-08,2022,1932.3,420,60,0.1,1452.3,UPI,0
ORD0005401,CUST03552,2023-04-11,2023-04,2023,319.2,70,60,0.2,189.2,Credit Card,1
ORD0005402,CUST03553,2022-12-05,2022-12,2022,599.0,110,60,0.0,429.0,UPI,1
ORD0005403,CUST03554,2024-05-07,2024-05,2024,808.2,160,60,0.1,588.2,COD,1
ORD0005404,CUST03555,2022-03-06,2022-03,2022,474.05,85,60,0.05,329.05,COD,1
ORD0005405,CUST03556,2022-10-29,2022-10,2022,798.0,140,60,0.0,598.0,UPI,1
ORD0005406,CUST03556,2023-02-03,2023-02,2023,449.0,80,60,0.0,309.0,UPI,0
ORD0005407,CUST03557,2022-08-23,2022-08,2022,1611.2,290,60,0.05,1261.2,Credit Card,1
ORD0005408,CUST03557,2022-10-29,2022-10,2022,2875.2,660,60,0.2,2155.2,Credit Card,0
ORD0005409,CUST03558,2024-06-23,2024-06,2024,1121.4,210,60,0.1,851.4,COD,1
ORD0005410,CUST03558,2024-09-08,2024-09,2024,1482.3,270,60,0.1,1152.3,Debit Card,0
ORD0005411,CUST03559,2022-06-13,2022-06,2022,299.0,50,60,0.0,189.0,Credit Card,1
ORD0005412,CUST03560,2024-02-27,2024-02,2024,1564.65,270,60,0.05,1234.65,Wallet,1
ORD0005413,CUST03561,2022-08-04,2022-08,2022,1977.3,410,60,0.1,1507.3,COD,1
ORD0005414,CUST03561,2022-08-31,2022-08,2022,809.1,160,60,0.1,589.1,COD,0
ORD0005415,CUST03562,2024-02-11,2024-02,2024,1019.15,240,60,0.15,719.15,Wallet,1
ORD0005416,CUST03562,2024-03-11,2024-03,2024,331.55,60,60,0.05,211.55,Credit Card,0
ORD0005417,CUST03563,2024-03-10,2024-03,2024,1746.0,310,60,0.0,1376.0,UPI,1
ORD0005418,CUST03564,2023-08-25,2023-08,2023,899.0,160,60,0.0,679.0,COD,1
ORD0005419,CUST03565,2023-05-14,2023-05,2023,404.1,80,60,0.1,264.1,Credit Card,1
ORD0005420,CUST03566,2023-10-26,2023-10,2023,629.1,120,60,0.1,449.1,COD,1
ORD0005421,CUST03566,2024-01-29,2024-01,2024,4795.0,940,60,0.0,3795.0,UPI,0
ORD0005422,CUST03567,2024-01-06,2024-01,2024,1198.0,205,60,0.0,933.0,Debit Card,1
ORD0005423,CUST03568,2023-09-10,2023-09,2023,2998.0,640,60,0.0,2298.0,Credit Card,1
ORD0005424,CUST03569,2022-12-20,2022-12,2022,948.0,170,60,0.0,718.0,Credit Card,1
ORD0005425,CUST03569,2023-03-31,2023-03,2023,799.0,150,60,0.0,589.0,UPI,0
ORD0005426,CUST03570,2023-10-30,2023-10,2023,2657.15,555,60,0.05,2042.15,UPI,1
ORD0005427,CUST03570,2023-12-06,2023-12,2023,1698.3,405,60,0.15,1233.3,Wallet,0
ORD0005428,CUST03570,2024-01-06,2024-01,2024,594.15,120,60,0.15,414.15,Debit Card,0
ORD0005429,CUST03570,2024-02-16,2024-02,2024,2398.0,480,60,0.0,1858.0,Wallet,0
ORD0005430,CUST03570,2024-06-13,2024-06,2024,594.15,130,60,0.15,404.15,UPI,0
ORD0005431,CUST03571,2022-10-25,2022-10,2022,349.0,60,60,0.0,229.0,UPI,1
ORD0005432,CUST03572,2024-02-18,2024-02,2024,399.2,85,60,0.2,254.2,UPI,1
ORD0005433,CUST03572,2024-03-16,2024-03,2024,269.1,50,60,0.1,159.1,COD,0
ORD0005434,CUST03572,2024-04-12,2024-04,2024,379.05,70,60,0.05,249.05,Credit Card,0
ORD0005435,CUST03572,2024-05-09,2024-05,2024,615.6,115,60,0.05,440.6,COD,0
ORD0005436,CUST03573,2023-03-15,2023-03,2023,1098.0,180,60,0.0,858.0,UPI,1
ORD0005437,CUST03573,2023-07-11,2023-07,2023,809.1,160,60,0.1,589.1,Credit Card,0
ORD0005438,CUST03574,2023-10-29,2023-10,2023,664.05,130,60,0.05,474.05,UPI,1
ORD0005439,CUST03574,2023-12-26,2023-12,2023,404.1,80,60,0.1,264.1,Credit Card,0
ORD0005440,CUST03574,2024-02-08,2024-02,2024,1139.05,240,60,0.05,839.05,COD,0
ORD0005441,CUST03575,2024-04-23,2024-04,2024,1517.6,340,60,0.2,1117.6,COD,1
ORD0005442,CUST03576,2023-10-04,2023-10,2023,381.65,80,60,0.15,241.65,UPI,1
ORD0005443,CUST03577,2023-07-15,2023-07,2023,763.2,150,60,0.1,553.2,Debit Card,1
ORD0005444,CUST03578,2022-07-29,2022-07,2022,799.0,150,60,0.0,589.0,COD,1
ORD0005445,CUST03578,2022-08-31,2022-08,2022,539.1,110,60,0.1,369.1,UPI,0
ORD0005446,CUST03579,2023-08-25,2023-08,2023,594.15,120,60,0.15,414.15,UPI,1
ORD0005447,CUST03580,2023-01-14,2023-01,2023,449.0,80,60,0.0,309.0,UPI,1
ORD0005448,CUST03581,2022-07-18,2022-07,2022,599.0,110,60,0.0,429.0,Credit Card,1
ORD0005449,CUST03582,2022-09-11,2022-09,2022,279.2,60,60,0.2,159.2,Credit Card,1
ORD0005450,CUST03583,2022-09-24,2022-09,2022,3095.0,590,60,0.0,2445.0,UPI,1
ORD0005451,CUST03584,2022-05-12,2022-05,2022,899.0,180,60,0.0,659.0,Debit Card,1
ORD0005452,CUST03585,2023-07-23,2023-07,2023,1598.0,300,60,0.0,1238.0,Debit Card,1
ORD0005453,CUST03586,2022-12-16,2022-12,2022,837.6,180,60,0.2,597.6,UPI,1
ORD0005454,CUST03587,2023-11-18,2023-11,2023,404.1,80,60,0.1,264.1,UPI,1
ORD0005455,CUST03587,2023-12-28,2023-12,2023,1097.0,190,60,0.0,847.0,Credit Card,0
ORD0005456,CUST03587,2024-02-29,2024-02,2024,331.55,60,60,0.05,211.55,COD,0
ORD0005457,CUST03588,2022-07-11,2022-07,2022,1837.6,410,60,0.2,1367.6,UPI,1
ORD0005458,CUST03588,2022-10-25,2022-10,2022,719.2,170,60,0.2,489.2,COD,0
ORD0005459,CUST03589,2022-05-28,2022-05,2022,1528.2,310,60,0.1,1158.2,Debit Card,1
ORD0005460,CUST03590,2022-09-14,2022-09,2022,648.0,115,60,0.0,473.0,Debit Card,1
ORD0005461,CUST03590,2022-11-04,2022-11,2022,254.15,50,60,0.15,144.15,Debit Card,0
ORD0005462,CUST03591,2023-02-25,2023-02,2023,359.1,70,60,0.1,229.1,Debit Card,1
ORD0005463,CUST03592,2024-04-14,2024-04,2024,3646.0,720,60,0.0,2866.0,UPI,1
ORD0005464,CUST03593,2023-10-04,2023-10,2023,379.05,70,60,0.05,249.05,UPI,1
ORD0005465,CUST03593,2023-12-11,2023-12,2023,449.0,80,60,0.0,309.0,Debit Card,0
ORD0005466,CUST03594,2023-07-01,2023-07,2023,349.0,60,60,0.0,229.0,Debit Card,1
ORD0005467,CUST03595,2024-02-26,2024-02,2024,549.0,90,60,0.0,399.0,UPI,1
ORD0005468,CUST03596,2022-08-26,2022-08,2022,1528.2,310,60,0.1,1158.2,Credit Card,1
ORD0005469,CUST03596,2022-12-18,2022-12,2022,239.2,50,60,0.2,129.2,UPI,0
ORD0005470,CUST03596,2023-02-01,2023-02,2023,1708.1,320,60,0.05,1328.1,Debit Card,0
ORD0005471,CUST03597,2024-06-17,2024-06,2024,1230.8,260,60,0.15,910.8,UPI,1
ORD0005472,CUST03597,2024-07-27,2024-07,2024,1518.1,300,60,0.05,1158.1,Debit Card,0
ORD0005473,CUST03598,2024-03-14,2024-03,2024,1482.3,270,60,0.1,1152.3,UPI,1
ORD0005474,CUST03598,2024-07-02,2024-07,2024,1078.4,260,60,0.2,758.4,Debit Card,0
ORD0005475,CUST03598,2024-09-16,2024-09,2024,539.1,110,60,0.1,369.1,COD,0
ORD0005476,CUST03598,2024-10-15,2024-10,2024,559.2,130,60,0.2,369.2,Credit Card,0
ORD0005477,CUST03599,2023-05-22,2023-05,2023,2157.6,510,60,0.2,1587.6,Wallet,1
ORD0005478,CUST03600,2024-01-14,2024-01,2024,1348.2,270,60,0.1,1018.2,UPI,1
ORD0005479,CUST03601,2022-02-24,2022-02,2022,899.0,170,60,0.0,669.0,Credit Card,1
ORD0005480,CUST03602,2023-11-28,2023-11,2023,521.55,90,60,0.05,371.55,UPI,1
ORD0005481,CUST03603,2024-01-20,2024-01,2024,284.05,50,60,0.05,174.05,COD,1
ORD0005482,CUST03603,2024-03-19,2024-03,2024,748.0,130,60,0.0,558.0,UPI,0
ORD0005483,CUST03603,2024-05-27,2024-05,2024,199.0,35,60,0.0,104.0,COD,0
ORD0005484,CUST03604,2024-02-25,2024-02,2024,1518.1,290,60,0.05,1168.1,Debit Card,1
ORD0005485,CUST03605,2024-05-19,2024-05,2024,539.1,110,60,0.1,369.1,UPI,1
ORD0005486,CUST03606,2022-05-23,2022-05,2022,1123.2,240,60,0.1,823.2,UPI,1
ORD0005487,CUST03607,2024-01-09,2024-01,2024,1499.0,320,60,0.0,1119.0,Credit Card,1
ORD0005488,CUST03608,2024-06-09,2024-06,2024,996.0,175,60,0.0,761.0,Credit Card,1
ORD0005489,CUST03609,2023-01-26,2023-01,2023,314.1,60,60,0.1,194.1,UPI,1
ORD0005490,CUST03610,2024-01-29,2024-01,2024,854.05,170,60,0.05,624.05,UPI,1
ORD0005491,CUST03611,2022-09-19,2022-09,2022,1697.0,300,60,0.0,1337.0,UPI,1
ORD0005492,CUST03612,2023-01-18,2023-01,2023,2398.0,480,60,0.0,1858.0,COD,1
ORD0005493,CUST03613,2023-10-01,2023-10,2023,349.0,60,60,0.0,229.0,COD,1
ORD0005494,CUST03614,2022-12-08,2022-12,2022,399.0,70,60,0.0,269.0,UPI,1
ORD0005495,CUST03615,2022-02-22,2022-02,2022,569.05,110,60,0.05,399.05,UPI,1
ORD0005496,CUST03616,2023-10-18,2023-10,2023,809.1,170,60,0.1,579.1,UPI,1
ORD0005497,CUST03617,2023-06-06,2023-06,2023,1518.1,300,60,0.05,1158.1,Debit Card,1
ORD0005498,CUST03618,2023-10-24,2023-10,2023,1348.0,260,60,0.0,1028.0,Wallet,1
ORD0005499,CUST03619,2023-10-04,2023-10,2023,4396.0,880,60,0.0,3456.0,Debit Card,1
ORD0005500,CUST03620,2023-04-04,2023-04,2023,758.1,140,60,0.05,558.1,Wallet,1
ORD0005501,CUST03621,2023-09-15,2023-09,2023,1747.0,310,60,0.0,1377.0,Credit Card,1
ORD0005502,CUST03621,2023-11-02,2023-11,2023,809.1,180,60,0.1,569.1,UPI,0
